"raceId","year","round","circuitId","GPname","date","startTime","circuitRef","circuitName","location","country","lat","lng","alt","continent"
548,1977,6,6,"Monaco Grand Prix","1977-05-22","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
549,1977,7,40,"Belgian Grand Prix","1977-06-05","\N","zolder","Zolder","Heusden-Zolder","Belgium",50.9894,5.25694,36,"Europe"
550,1977,8,47,"Swedish Grand Prix","1977-06-19","\N","anderstorp","Scandinavian Raceway","Anderstorp","Sweden",57.2653,13.6042,153,"Europe"
551,1977,9,41,"French Grand Prix","1977-07-03","\N","dijon","Dijon-Prenois","Dijon","France",47.3625,4.89913,484,"Europe"
552,1977,10,9,"British Grand Prix","1977-07-16","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
553,1977,11,10,"German Grand Prix","1977-07-31","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,"Europe"
554,1977,12,70,"Austrian Grand Prix","1977-08-14","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
555,1977,13,39,"Dutch Grand Prix","1977-08-28","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
556,1977,14,14,"Italian Grand Prix","1977-09-11","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
557,1977,15,46,"United States Grand Prix","1977-10-02","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
558,1977,16,48,"Canadian Grand Prix","1977-10-09","\N","mosport","Mosport International Raceway","Ontario","Canada",44.0481,-78.6756,332,"North America"
559,1977,17,16,"Japanese Grand Prix","1977-10-23","\N","fuji","Fuji Speedway","Oyama","Japan",35.3717,138.927,583,"Asia"
560,1976,1,18,"Brazilian Grand Prix","1976-01-25","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,785,"South America"
561,1976,2,30,"South African Grand Prix","1976-03-06","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
562,1976,3,43,"United States Grand Prix West","1976-03-28","\N","long_beach","Long Beach","California","USA",33.7651,-118.189,12,"North America"
563,1976,4,45,"Spanish Grand Prix","1976-05-02","\N","jarama","Jarama","Madrid","Spain",40.6171,-3.58558,609,"Europe"
564,1976,5,40,"Belgian Grand Prix","1976-05-16","\N","zolder","Zolder","Heusden-Zolder","Belgium",50.9894,5.25694,36,"Europe"
565,1976,6,6,"Monaco Grand Prix","1976-05-30","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
566,1976,7,47,"Swedish Grand Prix","1976-06-13","\N","anderstorp","Scandinavian Raceway","Anderstorp","Sweden",57.2653,13.6042,153,"Europe"
567,1976,8,34,"French Grand Prix","1976-07-04","\N","ricard","Circuit Paul Ricard","Le Castellet","France",43.2506,5.79167,432,"Europe"
568,1976,9,38,"British Grand Prix","1976-07-18","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,145,"Europe"
569,1976,10,20,"German Grand Prix","1976-08-01","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
570,1976,11,70,"Austrian Grand Prix","1976-08-15","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
571,1976,12,39,"Dutch Grand Prix","1976-08-29","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
572,1976,13,14,"Italian Grand Prix","1976-09-12","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
573,1976,14,48,"Canadian Grand Prix","1976-10-03","\N","mosport","Mosport International Raceway","Ontario","Canada",44.0481,-78.6756,332,"North America"
574,1976,15,46,"United States Grand Prix","1976-10-10","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
575,1976,16,16,"Japanese Grand Prix","1976-10-24","\N","fuji","Fuji Speedway","Oyama","Japan",35.3717,138.927,583,"Asia"
576,1975,1,25,"Argentine Grand Prix","1975-01-12","\N","galvez","Autódromo Juan y Oscar Gálvez","Buenos Aires","Argentina",-34.6943,-58.4593,8,"South America"
577,1975,2,18,"Brazilian Grand Prix","1975-01-26","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,785,"South America"
578,1975,3,30,"South African Grand Prix","1975-03-01","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
579,1975,4,49,"Spanish Grand Prix","1975-04-27","\N","montjuic","Montjuïc","Barcelona","Spain",41.3664,2.15167,79,"Europe"
580,1975,5,6,"Monaco Grand Prix","1975-05-11","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
581,1975,6,40,"Belgian Grand Prix","1975-05-25","\N","zolder","Zolder","Heusden-Zolder","Belgium",50.9894,5.25694,36,"Europe"
582,1975,7,47,"Swedish Grand Prix","1975-06-08","\N","anderstorp","Scandinavian Raceway","Anderstorp","Sweden",57.2653,13.6042,153,"Europe"
583,1975,8,39,"Dutch Grand Prix","1975-06-22","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
584,1975,9,34,"French Grand Prix","1975-07-06","\N","ricard","Circuit Paul Ricard","Le Castellet","France",43.2506,5.79167,432,"Europe"
585,1975,10,9,"British Grand Prix","1975-07-19","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
586,1975,11,20,"German Grand Prix","1975-08-03","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
587,1975,12,70,"Austrian Grand Prix","1975-08-17","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
588,1975,13,14,"Italian Grand Prix","1975-09-07","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
589,1975,14,46,"United States Grand Prix","1975-10-05","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
590,1974,1,25,"Argentine Grand Prix","1974-01-13","\N","galvez","Autódromo Juan y Oscar Gálvez","Buenos Aires","Argentina",-34.6943,-58.4593,8,"South America"
591,1974,2,18,"Brazilian Grand Prix","1974-01-27","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,785,"South America"
592,1974,3,30,"South African Grand Prix","1974-03-30","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
593,1974,4,45,"Spanish Grand Prix","1974-04-28","\N","jarama","Jarama","Madrid","Spain",40.6171,-3.58558,609,"Europe"
594,1974,5,50,"Belgian Grand Prix","1974-05-12","\N","nivelles","Nivelles-Baulers","Brussels","Belgium",50.6211,4.32694,139,"Europe"
595,1974,6,6,"Monaco Grand Prix","1974-05-26","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
596,1974,7,47,"Swedish Grand Prix","1974-06-09","\N","anderstorp","Scandinavian Raceway","Anderstorp","Sweden",57.2653,13.6042,153,"Europe"
597,1974,8,39,"Dutch Grand Prix","1974-06-23","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
598,1974,9,41,"French Grand Prix","1974-07-07","\N","dijon","Dijon-Prenois","Dijon","France",47.3625,4.89913,484,"Europe"
599,1974,10,38,"British Grand Prix","1974-07-20","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,145,"Europe"
600,1974,11,20,"German Grand Prix","1974-08-04","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
601,1974,12,70,"Austrian Grand Prix","1974-08-18","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
602,1974,13,14,"Italian Grand Prix","1974-09-08","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
603,1974,14,48,"Canadian Grand Prix","1974-09-22","\N","mosport","Mosport International Raceway","Ontario","Canada",44.0481,-78.6756,332,"North America"
604,1974,15,46,"United States Grand Prix","1974-10-06","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
605,1973,1,25,"Argentine Grand Prix","1973-01-28","\N","galvez","Autódromo Juan y Oscar Gálvez","Buenos Aires","Argentina",-34.6943,-58.4593,8,"South America"
606,1973,2,18,"Brazilian Grand Prix","1973-02-11","\N","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,785,"South America"
607,1973,3,30,"South African Grand Prix","1973-03-03","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
608,1973,4,49,"Spanish Grand Prix","1973-04-29","\N","montjuic","Montjuïc","Barcelona","Spain",41.3664,2.15167,79,"Europe"
609,1973,5,40,"Belgian Grand Prix","1973-05-20","\N","zolder","Zolder","Heusden-Zolder","Belgium",50.9894,5.25694,36,"Europe"
610,1973,6,6,"Monaco Grand Prix","1973-06-03","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
611,1973,7,47,"Swedish Grand Prix","1973-06-17","\N","anderstorp","Scandinavian Raceway","Anderstorp","Sweden",57.2653,13.6042,153,"Europe"
612,1973,8,34,"French Grand Prix","1973-07-01","\N","ricard","Circuit Paul Ricard","Le Castellet","France",43.2506,5.79167,432,"Europe"
613,1973,9,9,"British Grand Prix","1973-07-14","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
614,1973,10,39,"Dutch Grand Prix","1973-07-29","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
615,1973,11,20,"German Grand Prix","1973-08-05","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
616,1973,12,70,"Austrian Grand Prix","1973-08-19","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
617,1973,13,14,"Italian Grand Prix","1973-09-09","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
618,1973,14,48,"Canadian Grand Prix","1973-09-23","\N","mosport","Mosport International Raceway","Ontario","Canada",44.0481,-78.6756,332,"North America"
619,1973,15,46,"United States Grand Prix","1973-10-07","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
620,1972,1,25,"Argentine Grand Prix","1972-01-23","\N","galvez","Autódromo Juan y Oscar Gálvez","Buenos Aires","Argentina",-34.6943,-58.4593,8,"South America"
621,1972,2,30,"South African Grand Prix","1972-03-04","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
622,1972,3,45,"Spanish Grand Prix","1972-05-01","\N","jarama","Jarama","Madrid","Spain",40.6171,-3.58558,609,"Europe"
623,1972,4,6,"Monaco Grand Prix","1972-05-14","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
624,1972,5,50,"Belgian Grand Prix","1972-06-04","\N","nivelles","Nivelles-Baulers","Brussels","Belgium",50.6211,4.32694,139,"Europe"
625,1972,6,51,"French Grand Prix","1972-07-02","\N","charade","Charade Circuit","Clermont-Ferrand","France",45.7472,3.03889,790,"Europe"
626,1972,7,38,"British Grand Prix","1972-07-15","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,145,"Europe"
627,1972,8,20,"German Grand Prix","1972-07-30","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
628,1972,9,70,"Austrian Grand Prix","1972-08-13","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
629,1972,10,14,"Italian Grand Prix","1972-09-10","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
630,1972,11,48,"Canadian Grand Prix","1972-09-24","\N","mosport","Mosport International Raceway","Ontario","Canada",44.0481,-78.6756,332,"North America"
631,1972,12,46,"United States Grand Prix","1972-10-08","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
632,1971,1,30,"South African Grand Prix","1971-03-06","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
633,1971,2,49,"Spanish Grand Prix","1971-04-18","\N","montjuic","Montjuïc","Barcelona","Spain",41.3664,2.15167,79,"Europe"
634,1971,3,6,"Monaco Grand Prix","1971-05-23","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
635,1971,4,39,"Dutch Grand Prix","1971-06-20","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
636,1971,5,34,"French Grand Prix","1971-07-04","\N","ricard","Circuit Paul Ricard","Le Castellet","France",43.2506,5.79167,432,"Europe"
637,1971,6,9,"British Grand Prix","1971-07-17","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
638,1971,7,20,"German Grand Prix","1971-08-01","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
639,1971,8,70,"Austrian Grand Prix","1971-08-15","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
640,1971,9,14,"Italian Grand Prix","1971-09-05","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
641,1971,10,48,"Canadian Grand Prix","1971-09-19","\N","mosport","Mosport International Raceway","Ontario","Canada",44.0481,-78.6756,332,"North America"
642,1971,11,46,"United States Grand Prix","1971-10-03","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
643,1970,1,30,"South African Grand Prix","1970-03-07","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
644,1970,2,45,"Spanish Grand Prix","1970-04-19","\N","jarama","Jarama","Madrid","Spain",40.6171,-3.58558,609,"Europe"
645,1970,3,6,"Monaco Grand Prix","1970-05-10","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
646,1970,4,13,"Belgian Grand Prix","1970-06-07","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
647,1970,5,39,"Dutch Grand Prix","1970-06-21","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
648,1970,6,51,"French Grand Prix","1970-07-05","\N","charade","Charade Circuit","Clermont-Ferrand","France",45.7472,3.03889,790,"Europe"
649,1970,7,38,"British Grand Prix","1970-07-18","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,145,"Europe"
650,1970,8,10,"German Grand Prix","1970-08-02","\N","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,"Europe"
651,1970,9,70,"Austrian Grand Prix","1970-08-16","\N","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
652,1970,10,14,"Italian Grand Prix","1970-09-06","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
653,1970,11,52,"Canadian Grand Prix","1970-09-20","\N","tremblant","Circuit Mont-Tremblant","Quebec","Canada",46.1877,-74.6099,214,"North America"
654,1970,12,46,"United States Grand Prix","1970-10-04","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
655,1970,13,32,"Mexican Grand Prix","1970-10-25","\N","rodriguez","Autódromo Hermanos Rodríguez","Mexico City","Mexico",19.4042,-99.0907,2227,"North America"
656,1969,1,30,"South African Grand Prix","1969-03-01","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
657,1969,2,49,"Spanish Grand Prix","1969-05-04","\N","montjuic","Montjuïc","Barcelona","Spain",41.3664,2.15167,79,"Europe"
658,1969,3,6,"Monaco Grand Prix","1969-05-18","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
659,1969,4,39,"Dutch Grand Prix","1969-06-21","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
660,1969,5,51,"French Grand Prix","1969-07-06","\N","charade","Charade Circuit","Clermont-Ferrand","France",45.7472,3.03889,790,"Europe"
661,1969,6,9,"British Grand Prix","1969-07-19","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
662,1969,7,20,"German Grand Prix","1969-08-03","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
663,1969,8,14,"Italian Grand Prix","1969-09-07","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
664,1969,9,48,"Canadian Grand Prix","1969-09-20","\N","mosport","Mosport International Raceway","Ontario","Canada",44.0481,-78.6756,332,"North America"
665,1969,10,46,"United States Grand Prix","1969-10-05","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
666,1969,11,32,"Mexican Grand Prix","1969-10-19","\N","rodriguez","Autódromo Hermanos Rodríguez","Mexico City","Mexico",19.4042,-99.0907,2227,"North America"
667,1968,1,30,"South African Grand Prix","1968-01-01","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
668,1968,2,45,"Spanish Grand Prix","1968-05-12","\N","jarama","Jarama","Madrid","Spain",40.6171,-3.58558,609,"Europe"
669,1968,3,6,"Monaco Grand Prix","1968-05-26","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
670,1968,4,13,"Belgian Grand Prix","1968-06-09","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
671,1968,5,39,"Dutch Grand Prix","1968-06-23","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
672,1968,6,53,"French Grand Prix","1968-07-07","\N","essarts","Rouen-Les-Essarts","Rouen","France",49.3306,1.00458,81,"Europe"
673,1968,7,38,"British Grand Prix","1968-07-20","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,145,"Europe"
674,1968,8,20,"German Grand Prix","1968-08-04","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
675,1968,9,14,"Italian Grand Prix","1968-09-08","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
676,1968,10,52,"Canadian Grand Prix","1968-09-22","\N","tremblant","Circuit Mont-Tremblant","Quebec","Canada",46.1877,-74.6099,214,"North America"
677,1968,11,46,"United States Grand Prix","1968-10-06","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
678,1968,12,32,"Mexican Grand Prix","1968-11-03","\N","rodriguez","Autódromo Hermanos Rodríguez","Mexico City","Mexico",19.4042,-99.0907,2227,"North America"
679,1967,1,30,"South African Grand Prix","1967-01-02","\N","kyalami","Kyalami","Midrand","South Africa",-25.9894,28.0767,1460,"Africa"
680,1967,2,6,"Monaco Grand Prix","1967-05-07","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
681,1967,3,39,"Dutch Grand Prix","1967-06-04","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
682,1967,4,13,"Belgian Grand Prix","1967-06-18","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
683,1967,5,54,"French Grand Prix","1967-07-02","\N","lemans","Le Mans","Le Mans","France",47.95,0.224231,67,"Europe"
684,1967,6,9,"British Grand Prix","1967-07-15","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
685,1967,7,20,"German Grand Prix","1967-08-06","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
686,1967,8,48,"Canadian Grand Prix","1967-08-27","\N","mosport","Mosport International Raceway","Ontario","Canada",44.0481,-78.6756,332,"North America"
687,1967,9,14,"Italian Grand Prix","1967-09-10","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
688,1967,10,46,"United States Grand Prix","1967-10-01","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
689,1967,11,32,"Mexican Grand Prix","1967-10-22","\N","rodriguez","Autódromo Hermanos Rodríguez","Mexico City","Mexico",19.4042,-99.0907,2227,"North America"
690,1966,1,6,"Monaco Grand Prix","1966-05-22","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
691,1966,2,13,"Belgian Grand Prix","1966-06-12","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
692,1966,3,55,"French Grand Prix","1966-07-03","\N","reims","Reims-Gueux","Reims","France",49.2542,3.93083,88,"Europe"
693,1966,4,38,"British Grand Prix","1966-07-16","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,145,"Europe"
694,1966,5,39,"Dutch Grand Prix","1966-07-24","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
695,1966,6,20,"German Grand Prix","1966-08-07","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
696,1966,7,14,"Italian Grand Prix","1966-09-04","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
697,1966,8,46,"United States Grand Prix","1966-10-02","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
698,1966,9,32,"Mexican Grand Prix","1966-10-23","\N","rodriguez","Autódromo Hermanos Rodríguez","Mexico City","Mexico",19.4042,-99.0907,2227,"North America"
699,1965,1,56,"South African Grand Prix","1965-01-01","\N","george","Prince George Circuit","Eastern Cape Province","South Africa",-33.0486,27.8736,15,"Africa"
700,1965,2,6,"Monaco Grand Prix","1965-05-30","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
701,1965,3,13,"Belgian Grand Prix","1965-06-13","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
702,1965,4,51,"French Grand Prix","1965-06-27","\N","charade","Charade Circuit","Clermont-Ferrand","France",45.7472,3.03889,790,"Europe"
703,1965,5,9,"British Grand Prix","1965-07-10","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
704,1965,6,39,"Dutch Grand Prix","1965-07-18","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
705,1965,7,20,"German Grand Prix","1965-08-01","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
706,1965,8,14,"Italian Grand Prix","1965-09-12","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
707,1965,9,46,"United States Grand Prix","1965-10-03","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
708,1965,10,32,"Mexican Grand Prix","1965-10-24","\N","rodriguez","Autódromo Hermanos Rodríguez","Mexico City","Mexico",19.4042,-99.0907,2227,"North America"
709,1964,1,6,"Monaco Grand Prix","1964-05-10","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
710,1964,2,39,"Dutch Grand Prix","1964-05-24","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
711,1964,3,13,"Belgian Grand Prix","1964-06-14","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
712,1964,4,53,"French Grand Prix","1964-06-28","\N","essarts","Rouen-Les-Essarts","Rouen","France",49.3306,1.00458,81,"Europe"
713,1964,5,38,"British Grand Prix","1964-07-11","\N","brands_hatch","Brands Hatch","Kent","UK",51.3569,0.263056,145,"Europe"
714,1964,6,20,"German Grand Prix","1964-08-02","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
715,1964,7,57,"Austrian Grand Prix","1964-08-23","\N","zeltweg","Zeltweg","Styria","Austria",47.2039,14.7478,676,"Europe"
716,1964,8,14,"Italian Grand Prix","1964-09-06","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
717,1964,9,46,"United States Grand Prix","1964-10-04","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
718,1964,10,32,"Mexican Grand Prix","1964-10-25","\N","rodriguez","Autódromo Hermanos Rodríguez","Mexico City","Mexico",19.4042,-99.0907,2227,"North America"
719,1963,1,6,"Monaco Grand Prix","1963-05-26","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
720,1963,2,13,"Belgian Grand Prix","1963-06-09","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
721,1963,3,39,"Dutch Grand Prix","1963-06-23","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
722,1963,4,55,"French Grand Prix","1963-06-30","\N","reims","Reims-Gueux","Reims","France",49.2542,3.93083,88,"Europe"
723,1963,5,9,"British Grand Prix","1963-07-20","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
724,1963,6,20,"German Grand Prix","1963-08-04","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
725,1963,7,14,"Italian Grand Prix","1963-09-08","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
726,1963,8,46,"United States Grand Prix","1963-10-06","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
727,1963,9,32,"Mexican Grand Prix","1963-10-27","\N","rodriguez","Autódromo Hermanos Rodríguez","Mexico City","Mexico",19.4042,-99.0907,2227,"North America"
728,1963,10,56,"South African Grand Prix","1963-12-28","\N","george","Prince George Circuit","Eastern Cape Province","South Africa",-33.0486,27.8736,15,"Africa"
729,1962,1,39,"Dutch Grand Prix","1962-05-20","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
730,1962,2,6,"Monaco Grand Prix","1962-06-03","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
731,1962,3,13,"Belgian Grand Prix","1962-06-17","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
732,1962,4,53,"French Grand Prix","1962-07-08","\N","essarts","Rouen-Les-Essarts","Rouen","France",49.3306,1.00458,81,"Europe"
733,1962,5,58,"British Grand Prix","1962-07-21","\N","aintree","Aintree","Liverpool","UK",53.4769,-2.94056,20,"Europe"
734,1962,6,20,"German Grand Prix","1962-08-05","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
735,1962,7,14,"Italian Grand Prix","1962-09-16","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
736,1962,8,46,"United States Grand Prix","1962-10-07","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
